id,branch_company_id,barcode,participant_id,composition_id,cash_flow_id,title,type,complement,origin_document,due_date,emission_date,entry_date,paid,remittance_generated,supply_type,discount,other_entities_amount,value,increase,cost_center_id,transaction_id,tribute_id,receipt_code,fgts_id,darf_reference_number,inclusion_type,period,contributor_id,lacre_c_social,created_by,created_date,last_modified_by,last_modified_date
3568,1,,29,,19,PROC(37014.51820) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (488), originado por FTL scrap comercio de sucata metálica ltda, através da transação 51820 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37014.51820,2023-07-10,2023-06-13,2023-06-13,t,f,ASSETS,0,0,72.17,0,1,51820,,,,,AUTOMATIC,,,,0,2023-06-13 08:49:17.886258,0,2023-06-13 08:49:17.886258
3573,1,,29,,19,PROC(37015.51825) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (487), originado por FTL scrap comercio de sucata metálica ltda, através da transação 51825 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37015.51825,2023-07-10,2023-06-13,2023-06-13,t,f,ASSETS,0,0,72.17,0,1,51825,,,,,AUTOMATIC,,,,0,2023-06-13 08:49:27.864336,0,2023-06-13 08:49:27.864336
3576,1,,426,,19,PROC(37015.51827) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (487), originado por FTL scrap comercio de sucata metálica ltda, através da transação 51827 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37015.51827,2023-07-10,2023-06-13,2023-06-13,f,f,ASSETS,0,0,72.17,0,1,51827,,,,,AUTOMATIC,,,,0,2023-06-13 08:49:27.881142,0,2023-06-13 08:49:27.881142
3577,1,,376,,19,PROC(37015.51826) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (487), originado por FTL scrap comercio de sucata metálica ltda, através da transação 51826 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37015.51826,2023-07-10,2023-06-13,2023-06-13,f,f,ASSETS,0,0,72.17,0,1,51826,,,,,AUTOMATIC,,,,0,2023-06-13 08:49:27.886646,0,2023-06-13 08:49:27.886646
3579,1,,181,,19,PROC(37016.51833) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (486), originado por FTL scrap comercio de sucata metálica ltda, através da transação 51833 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37016.51833,2023-07-10,2023-06-13,2023-06-13,f,f,ASSETS,0,0,72.17,0,1,51833,,,,,AUTOMATIC,,,,0,2023-06-13 08:49:32.86585,0,2023-06-13 08:49:32.86585
3582,1,,334,,19,PROC(37016.51832) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (486), originado por FTL scrap comercio de sucata metálica ltda, através da transação 51832 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37016.51832,2023-07-10,2023-06-13,2023-06-13,f,f,ASSETS,0,0,72.17,0,1,51832,,,,,AUTOMATIC,,,,0,2023-06-13 08:49:32.87966,0,2023-06-13 08:49:32.87966
3628,1,,29,,19,PROC(37036.51872) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (489), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 51872 com a quantidade de 4 ucs. Pagamento a vista.",DOC.37036.51872,2023-07-10,2023-06-16,2023-06-16,f,f,ASSETS,0,0,304.36,0,1,51872,,,,,AUTOMATIC,,,,0,2023-06-16 14:50:22.971419,0,2023-06-16 14:50:22.971419
3629,1,,184,,19,PROC(37036.51883) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (489), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 51883 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37036.51883,2023-07-10,2023-06-16,2023-06-16,f,f,ASSETS,0,0,76.09,0,1,51883,,,,,AUTOMATIC,,,,0,2023-06-16 14:50:22.978536,0,2023-06-16 14:50:22.978536
3630,1,,205,,19,PROC(37036.51870) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (489), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 51870 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37036.51870,2023-07-10,2023-06-16,2023-06-16,f,f,ASSETS,0,0,76.09,0,1,51870,,,,,AUTOMATIC,,,,0,2023-06-16 14:50:22.984483,0,2023-06-16 14:50:22.984483
3631,1,,217,,19,PROC(37036.51875) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (489), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 51875 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37036.51875,2023-07-10,2023-06-16,2023-06-16,f,f,ASSETS,0,0,76.09,0,1,51875,,,,,AUTOMATIC,,,,0,2023-06-16 14:50:22.990541,0,2023-06-16 14:50:22.990541
3632,1,,238,,19,PROC(37036.51879) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (489), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 51879 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37036.51879,2023-07-10,2023-06-16,2023-06-16,f,f,ASSETS,0,0,76.09,0,1,51879,,,,,AUTOMATIC,,,,0,2023-06-16 14:50:22.999183,0,2023-06-16 14:50:22.999183
3633,1,,69,,19,PROC(37036.51871) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (489), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 51871 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37036.51871,2023-07-10,2023-06-16,2023-06-16,f,f,ASSETS,0,0,76.09,0,1,51871,,,,,AUTOMATIC,,,,0,2023-06-16 14:50:23.00556,0,2023-06-16 14:50:23.00556
3575,1,,55,,19,PROC(37015.51824) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (487), originado por FTL scrap comercio de sucata metálica ltda, através da transação 51824 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37015.51824,2023-07-10,2023-06-13,2023-06-13,t,f,ASSETS,0,0,72.17,0,1,51824,,,,,AUTOMATIC,,,,0,2023-06-13 08:49:27.875377,0,2023-06-13 08:49:27.875377
3580,1,,69,,19,PROC(37016.51834) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (486), originado por FTL scrap comercio de sucata metálica ltda, através da transação 51834 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37016.51834,2023-07-10,2023-06-13,2023-06-13,t,f,ASSETS,0,0,72.17,0,1,51834,,,,,AUTOMATIC,,,,0,2023-06-13 08:49:32.87017,0,2023-06-13 08:49:32.87017
3574,1,,17,,19,PROC(37015.51828) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (487), originado por FTL scrap comercio de sucata metálica ltda, através da transação 51828 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37015.51828,2023-07-10,2023-06-13,2023-06-13,t,f,ASSETS,0,0,72.17,0,1,51828,,,,,AUTOMATIC,,,,0,2023-06-13 08:49:27.870371,0,2023-06-13 08:49:27.870371
3578,1,,29,,19,PROC(37016.51830) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (486), originado por FTL scrap comercio de sucata metálica ltda, através da transação 51830 com a quantidade de 2 ucs. Pagamento a vista.",DOC.37016.51830,2023-07-10,2023-06-13,2023-06-13,t,f,ASSETS,0,0,144.34,0,1,51830,,,,,AUTOMATIC,,,,0,2023-06-13 08:49:32.861371,0,2023-06-13 08:49:32.861371
3583,1,,361,,19,PROC(37016.51831) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (486), originado por FTL scrap comercio de sucata metálica ltda, através da transação 51831 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37016.51831,2023-07-10,2023-06-13,2023-06-13,t,f,ASSETS,0,0,72.17,0,1,51831,,,,,AUTOMATIC,,,,0,2023-06-13 08:49:32.884288,0,2023-06-13 08:49:32.884288
3634,1,,54,,19,PROC(37036.51876) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (489), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 51876 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37036.51876,2023-07-10,2023-06-16,2023-06-16,f,f,ASSETS,0,0,76.09,0,1,51876,,,,,AUTOMATIC,,,,0,2023-06-16 14:50:23.012235,0,2023-06-16 14:50:23.012235
3635,1,,55,,19,PROC(37036.51880) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (489), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 51880 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37036.51880,2023-07-10,2023-06-16,2023-06-16,f,f,ASSETS,0,0,76.09,0,1,51880,,,,,AUTOMATIC,,,,0,2023-06-16 14:50:23.018831,0,2023-06-16 14:50:23.018831
3636,1,,60,,19,PROC(37036.51884) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (489), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 51884 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37036.51884,2023-07-10,2023-06-16,2023-06-16,f,f,ASSETS,0,0,76.09,0,1,51884,,,,,AUTOMATIC,,,,0,2023-06-16 14:50:23.026765,0,2023-06-16 14:50:23.026765
3637,1,,374,,19,PROC(37036.51877) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (489), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 51877 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37036.51877,2023-07-10,2023-06-16,2023-06-16,f,f,ASSETS,0,0,76.09,0,1,51877,,,,,AUTOMATIC,,,,0,2023-06-16 14:50:23.033693,0,2023-06-16 14:50:23.033693
3638,1,,301,,19,PROC(37036.51878) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (489), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 51878 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37036.51878,2023-07-10,2023-06-16,2023-06-16,f,f,ASSETS,0,0,76.09,0,1,51878,,,,,AUTOMATIC,,,,0,2023-06-16 14:50:23.039735,0,2023-06-16 14:50:23.039735
3639,1,,337,,19,PROC(37036.51882) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (489), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 51882 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37036.51882,2023-07-10,2023-06-16,2023-06-16,f,f,ASSETS,0,0,76.09,0,1,51882,,,,,AUTOMATIC,,,,0,2023-06-16 14:50:23.046274,0,2023-06-16 14:50:23.046274
3640,1,,338,,19,PROC(37036.51874) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (489), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 51874 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37036.51874,2023-07-10,2023-06-16,2023-06-16,f,f,ASSETS,0,0,76.09,0,1,51874,,,,,AUTOMATIC,,,,0,2023-06-16 14:50:23.054452,0,2023-06-16 14:50:23.054452
3641,1,,342,,19,PROC(37036.51886) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (489), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 51886 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37036.51886,2023-07-10,2023-06-16,2023-06-16,f,f,ASSETS,0,0,76.09,0,1,51886,,,,,AUTOMATIC,,,,0,2023-06-16 14:50:23.06148,0,2023-06-16 14:50:23.06148
3642,1,,375,,19,PROC(37036.51881) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (489), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 51881 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37036.51881,2023-07-10,2023-06-16,2023-06-16,f,f,ASSETS,0,0,76.09,0,1,51881,,,,,AUTOMATIC,,,,0,2023-06-16 14:50:23.068554,0,2023-06-16 14:50:23.068554
3643,1,,379,,19,PROC(37036.51885) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (489), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 51885 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37036.51885,2023-07-10,2023-06-16,2023-06-16,f,f,ASSETS,0,0,76.09,0,1,51885,,,,,AUTOMATIC,,,,0,2023-06-16 14:50:23.075866,0,2023-06-16 14:50:23.075866
3644,1,,598,,19,PROC(37036.51873) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Selo Distribuidor Credenciado com ID (489), originado por NOCTUA SOFTWARE E SERVIÇOS LTDA, através da transação 51873 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37036.51873,2023-07-10,2023-06-16,2023-06-16,f,f,ASSETS,0,0,76.09,0,1,51873,,,,,AUTOMATIC,,,,0,2023-06-16 14:50:23.084552,0,2023-06-16 14:50:23.084552
3053,1,,7,,19,PROC(36914.51094) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (614), originado por FLAP TRANSPORTES EIRELI, através da transação 51094 com a quantidade de 5 ucs. Pagamento a vista.",DOC.36914.51094,2023-06-10,2023-05-11,2023-05-11,t,f,ASSETS,0,0,760.95,0,1,51094,,,,,AUTOMATIC,,,,0,2023-05-11 12:39:28.144363,0,2023-05-11 12:39:28.144363
3665,1,,274,,19,PROC(37046.51901) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51901 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37046.51901,2023-07-10,2023-06-22,2023-06-22,f,f,ASSETS,0,0,72.17,0,1,51901,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.136662,0,2023-06-22 11:26:08.136662
3662,1,,29,,19,PROC(37045.51897) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (639), originado por X - MEDIC HOSPITALAR LTDA, através da transação 51897 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37045.51897,2023-07-10,2023-06-22,2023-06-22,t,f,ASSETS,0,0,72.17,0,1,51897,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:02.963262,0,2023-06-22 11:26:02.963262
3664,1,,29,,19,PROC(37046.51903) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51903 com a quantidade de 5 ucs. Pagamento a vista.",DOC.37046.51903,2023-07-10,2023-06-22,2023-06-22,t,f,ASSETS,0,0,360.85,0,1,51903,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.128925,0,2023-06-22 11:26:08.128925
3666,1,,275,,19,PROC(37046.51906) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51906 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37046.51906,2023-07-10,2023-06-22,2023-06-22,t,f,ASSETS,0,0,72.17,0,1,51906,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.145811,0,2023-06-22 11:26:08.145811
3679,1,,304,,19,PROC(37046.51904) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51904 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37046.51904,2023-07-10,2023-06-22,2023-06-22,f,f,ASSETS,0,0,72.17,0,1,51904,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.243239,0,2023-06-22 11:26:08.243239
3680,1,,356,,19,PROC(37046.51899) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51899 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37046.51899,2023-07-10,2023-06-22,2023-06-22,f,f,ASSETS,0,0,72.17,0,1,51899,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.250894,0,2023-06-22 11:26:08.250894
3684,1,,655,,19,PROC(37046.51917) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51917 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37046.51917,2023-07-10,2023-06-22,2023-06-22,f,f,ASSETS,0,0,72.17,0,1,51917,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.284488,0,2023-06-22 11:26:08.284488
3674,1,,55,,19,PROC(37046.51907) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51907 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37046.51907,2023-07-10,2023-06-22,2023-06-22,t,f,ASSETS,0,0,72.17,0,1,51907,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.206175,0,2023-06-22 11:26:08.206175
3672,1,,69,,19,PROC(37046.51915) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51915 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37046.51915,2023-07-10,2023-06-22,2023-06-22,t,f,ASSETS,0,0,72.17,0,1,51915,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.192006,0,2023-06-22 11:26:08.192006
3671,1,,7,,19,PROC(37046.51898) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51898 com a quantidade de 28 ucs. Pagamento a vista.",DOC.37046.51898,2023-07-10,2023-06-22,2023-06-22,t,f,ASSETS,0,0,4041.52,0,1,51898,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.185256,0,2023-06-22 11:26:08.185256
3673,1,,54,,19,PROC(37046.51902) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51902 com a quantidade de 2 ucs. Pagamento a vista.",DOC.37046.51902,2023-07-10,2023-06-22,2023-06-22,t,f,ASSETS,0,0,144.34,0,1,51902,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.198917,0,2023-06-22 11:26:08.198917
3676,1,,350,,19,PROC(37046.51919) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51919 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37046.51919,2023-07-10,2023-06-22,2023-06-22,t,f,ASSETS,0,0,72.17,0,1,51919,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.220703,0,2023-06-22 11:26:08.220703
3683,1,,479,,19,PROC(37046.51909) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51909 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37046.51909,2023-07-10,2023-06-22,2023-06-22,t,f,ASSETS,0,0,72.17,0,1,51909,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.274976,0,2023-06-22 11:26:08.274976
3681,1,,91,,19,PROC(37046.51908) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51908 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37046.51908,2023-07-10,2023-06-22,2023-06-22,t,f,ASSETS,0,0,72.17,0,1,51908,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.258971,0,2023-06-22 11:26:08.258971
3678,1,,353,,19,PROC(37046.51912) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51912 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37046.51912,2023-07-10,2023-06-22,2023-06-22,t,f,ASSETS,0,0,72.17,0,1,51912,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.235575,0,2023-06-22 11:26:08.235575
3677,1,,110,,19,PROC(37046.51916) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51916 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37046.51916,2023-07-10,2023-06-22,2023-06-22,t,f,ASSETS,0,0,72.17,0,1,51916,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.228267,0,2023-06-22 11:26:08.228267
3667,1,,276,,19,PROC(37046.51910) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51910 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37046.51910,2023-07-10,2023-06-22,2023-06-22,t,f,ASSETS,0,0,72.17,0,1,51910,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.153908,0,2023-06-22 11:26:08.153908
3668,1,,15,,19,PROC(37046.51914) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51914 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37046.51914,2023-07-10,2023-06-22,2023-06-22,t,f,ASSETS,0,0,72.17,0,1,51914,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.162405,0,2023-06-22 11:26:08.162405
3669,1,,278,,19,PROC(37046.51918) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51918 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37046.51918,2023-07-10,2023-06-22,2023-06-22,t,f,ASSETS,0,0,72.17,0,1,51918,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.170029,0,2023-06-22 11:26:08.170029
3670,1,,279,,19,PROC(37046.51921) 1/1,ACTUAL,"Conta a pagar referente ao processamento de Pedido de Certificado Tesouro Verde com ID (638), originado por FK TRANSPORTES E SERVIÇOS LTDA, através da transação 51921 com a quantidade de 1 ucs. Pagamento a vista.",DOC.37046.51921,2023-07-10,2023-06-22,2023-06-22,t,f,ASSETS,0,0,72.17,0,1,51921,,,,,AUTOMATIC,,,,0,2023-06-22 11:26:08.177979,0,2023-06-22 11:26:08.177979
