id,bill_to_pay_id,payment_date,payment_type,paid_amount,interest,fine,discount,created_by,last_modified_by,created_date,last_modified_date,automatic
2909,3723,2023-06-06,PAYMENT_Q,2021.8,0.0,0.0,0.0,1406,1406,2023-06-26 16:48:50.162805,2023-06-26 16:48:50.162805,f
2910,3722,2023-06-06,PAYMENT_Q,1657.8,0.0,0.0,0.0,1406,1406,2023-06-26 16:49:06.931265,2023-06-26 16:49:06.931265,f
2911,3721,2023-06-06,PAYMENT_Q,3938.57,0.0,0.0,0.0,1406,1406,2023-06-26 16:49:28.533093,2023-06-26 16:49:28.533093,f
2912,3720,2023-06-06,PAYMENT_Q,2281.09,0.0,0.0,0.0,1406,1406,2023-06-26 16:49:49.315153,2023-06-26 16:49:49.315153,f
2913,3719,2023-06-06,PAYMENT_Q,2690.08,0.0,0.0,0.0,1406,1406,2023-06-26 16:50:04.965634,2023-06-26 16:50:04.965634,f
2914,3718,2023-06-06,PAYMENT_Q,4052.51,0.0,0.0,0.0,1406,1406,2023-06-26 16:50:18.751376,2023-06-26 16:50:18.751376,f
2915,3717,2023-06-06,PAYMENT_Q,4752.18,0.0,0.0,0.0,1406,1406,2023-06-26 16:50:34.490357,2023-06-26 16:50:34.490357,f
2916,3716,2023-06-06,PAYMENT_Q,3399.15,0.0,0.0,0.0,1406,1406,2023-06-26 16:50:47.683361,2023-06-26 16:50:47.683361,f
2917,3715,2023-06-06,PAYMENT_Q,3305.29,0.0,0.0,0.0,1406,1406,2023-06-26 16:51:03.012531,2023-06-26 16:51:03.012531,f
2918,3714,2023-06-06,PAYMENT_Q,2690.08,0.0,0.0,0.0,1406,1406,2023-06-26 16:51:21.673259,2023-06-26 16:51:21.673259,f
2919,3713,2023-06-06,PAYMENT_Q,900.0,0.0,0.0,0.0,1406,1406,2023-06-26 16:51:42.114327,2023-06-26 16:51:42.114327,f
2920,3712,2023-06-06,PAYMENT_Q,3442.38,0.0,0.0,0.0,1406,1406,2023-06-26 16:51:58.170171,2023-06-26 16:51:58.170171,f
2921,3711,2023-06-06,PAYMENT_Q,1248.3,0.0,0.0,0.0,1406,1406,2023-06-26 16:52:16.109086,2023-06-26 16:52:16.109086,f
2922,3710,2023-06-06,PAYMENT_Q,3442.38,0.0,0.0,0.0,1406,1406,2023-06-26 16:52:36.4493,2023-06-26 16:52:36.4493,f
2923,3709,2023-06-06,PAYMENT_Q,2690.08,0.0,0.0,0.0,1406,1406,2023-06-26 16:52:57.167438,2023-06-26 16:52:57.167438,f
2924,3708,2023-06-06,PAYMENT_Q,3442.38,0.0,0.0,0.0,1406,1406,2023-06-26 16:53:14.298856,2023-06-26 16:53:14.298856,f
2925,3707,2023-06-06,PAYMENT_Q,3044.12,0.0,0.0,0.0,1406,1406,2023-06-26 16:53:38.184746,2023-06-26 16:53:38.184746,f
2926,3706,2023-06-06,PAYMENT_Q,3442.38,0.0,0.0,0.0,1406,1406,2023-06-26 16:54:00.530519,2023-06-26 16:54:00.530519,f
2927,3705,2023-06-06,PAYMENT_Q,3045.81,0.0,0.0,0.0,1406,1406,2023-06-26 16:54:20.777257,2023-06-26 16:54:20.777257,f
2928,3704,2023-06-06,PAYMENT_Q,2281.09,0.0,0.0,0.0,1406,1406,2023-06-26 16:54:44.697988,2023-06-26 16:54:44.697988,f
2929,3703,2023-06-06,PAYMENT_Q,2690.08,0.0,0.0,0.0,1406,1406,2023-06-26 16:55:03.712547,2023-06-26 16:55:03.712547,f
2930,3702,2023-06-06,PAYMENT_Q,4752.18,0.0,0.0,0.0,1406,1406,2023-06-26 16:55:24.411771,2023-06-26 16:55:24.411771,f
2931,3725,2023-06-06,PAYMENT_Q,860.95,0.0,0.0,0.0,1406,1406,2023-06-26 16:57:42.26238,2023-06-26 16:57:42.26238,f
2932,3726,2023-06-06,PAYMENT_Q,1752.71,0.0,0.0,0.0,1406,1406,2023-06-26 17:01:26.159557,2023-06-26 17:01:26.159557,f
2933,3727,2023-06-06,PAYMENT_Q,2640.0,0.0,0.0,0.0,1406,1406,2023-06-26 17:03:18.541385,2023-06-26 17:03:18.541385,f
2934,3728,2023-06-06,PAYMENT_Q,5000.0,0.0,0.0,0.0,1406,1406,2023-06-26 17:09:34.598745,2023-06-26 17:09:34.598745,f
2935,3729,2023-06-07,PAYMENT_Q,6087.62,0.0,0.0,0.0,1406,1406,2023-06-26 17:14:07.135824,2023-06-26 17:14:07.135824,f
2936,3730,2023-06-07,PAYMENT_Q,311.7,0.0,0.0,0.0,1406,1406,2023-06-26 17:15:56.978073,2023-06-26 17:15:56.978073,f
2937,3731,2023-06-07,PAYMENT_Q,378.53,0.0,0.0,0.0,1406,1406,2023-06-26 17:17:47.883543,2023-06-26 17:17:47.883543,f
2938,3732,2023-06-07,PAYMENT_Q,1000.0,0.0,0.0,0.0,1406,1406,2023-06-26 17:19:05.694444,2023-06-26 17:19:05.694444,f
2939,3733,2023-06-07,PAYMENT_Q,173.12,0.0,0.0,0.0,1406,1406,2023-06-26 17:21:51.574967,2023-06-26 17:21:51.574967,f
2940,3734,2023-06-07,PAYMENT_Q,155.84,0.0,0.0,0.0,1406,1406,2023-06-26 17:23:43.119372,2023-06-26 17:23:43.119372,f
2941,3735,2023-06-07,PAYMENT_Q,68.57,0.0,0.0,0.0,1406,1406,2023-06-27 08:38:25.139317,2023-06-27 08:38:25.139317,f
2942,3736,2023-06-08,PAYMENT_Q,239.65,0.0,0.0,0.0,1406,1406,2023-06-27 08:40:25.722125,2023-06-27 08:40:25.722125,f
2943,3737,2023-06-07,PAYMENT_Q,166.2,0.0,0.0,0.0,1406,1406,2023-06-27 09:49:07.607644,2023-06-27 09:49:07.607644,f
2944,3738,2023-06-07,PAYMENT_Q,159.29,0.0,0.0,0.0,1406,1406,2023-06-27 09:50:53.318095,2023-06-27 09:50:53.318095,f
2945,3739,2023-06-07,PAYMENT_Q,131.76,0.0,0.0,0.0,1406,1406,2023-06-27 09:53:14.283915,2023-06-27 09:53:14.283915,f
2946,3740,2023-06-07,PAYMENT_Q,200.0,0.0,0.0,0.0,1406,1406,2023-06-27 09:56:16.956356,2023-06-27 09:56:16.956356,f
2947,3741,2023-06-09,PAYMENT_Q,6786.36,0.0,0.0,0.0,1406,1406,2023-06-27 09:58:49.387787,2023-06-27 09:58:49.387787,f
2948,3742,2023-06-12,PAYMENT_Q,3500.0,0.0,0.0,0.0,1406,1406,2023-06-27 10:02:06.640658,2023-06-27 10:02:06.640658,f
2949,3743,2023-06-23,PAYMENT_Q,580.68,0.0,0.0,0.0,1406,1406,2023-06-27 10:04:36.338456,2023-06-27 10:04:36.338456,f
2950,3745,2023-06-12,PAYMENT_Q,795.09,0.0,0.0,0.0,1406,1406,2023-06-27 10:08:14.932591,2023-06-27 10:08:14.932591,f
2951,3746,2023-06-12,PAYMENT_Q,560.6,0.0,0.0,0.0,1406,1406,2023-06-27 10:11:26.572347,2023-06-27 10:11:26.572347,f
2952,3747,2023-06-12,PAYMENT_Q,479.19,0.0,0.0,0.0,1406,1406,2023-06-27 10:12:43.340623,2023-06-27 10:12:43.340623,f
2953,3748,2023-06-12,PAYMENT_Q,899.26,0.0,0.0,0.0,1406,1406,2023-06-27 10:13:59.249187,2023-06-27 10:13:59.249187,f
2954,3750,2023-06-12,PAYMENT_Q,21400.0,0.0,0.0,0.0,1406,1406,2023-06-27 10:18:29.484184,2023-06-27 10:18:29.484184,f
2955,3751,2023-06-12,PAYMENT_Q,12000.0,0.0,0.0,0.0,1406,1406,2023-06-27 10:43:24.95715,2023-06-27 10:43:24.95715,f
2956,3754,2023-06-12,PAYMENT_Q,7500.0,0.0,0.0,0.0,1406,1406,2023-06-27 10:58:13.929214,2023-06-27 10:58:13.929214,f
2957,3755,2023-06-12,PAYMENT_Q,22651.8,0.0,0.0,0.0,1406,1406,2023-06-27 11:02:35.880083,2023-06-27 11:02:35.880083,f
2958,3757,2023-06-12,PAYMENT_Q,10000.0,0.0,0.0,0.0,1406,1406,2023-06-27 11:22:17.911546,2023-06-27 11:22:17.911546,f
2959,3758,2023-06-12,PAYMENT_Q,8500.0,0.0,0.0,0.0,1406,1406,2023-06-27 11:38:25.262366,2023-06-27 11:38:25.262366,f
2960,3759,2023-06-12,PAYMENT_Q,1416.67,0.0,0.0,0.0,1406,1406,2023-06-27 11:47:57.435765,2023-06-27 11:47:57.435765,f
2961,3760,2023-06-12,PAYMENT_Q,3500.0,0.0,0.0,0.0,1406,1406,2023-06-27 11:49:30.373856,2023-06-27 11:49:30.373856,f
2962,3761,2023-06-12,PAYMENT_Q,523.71,0.0,0.0,0.0,1406,1406,2023-06-27 11:54:19.029174,2023-06-27 11:54:19.029174,f
2963,3762,2023-06-12,PAYMENT_Q,164.37,0.0,0.0,0.0,1406,1406,2023-06-27 11:56:39.097754,2023-06-27 11:56:39.097754,f
2964,3763,2023-06-15,PAYMENT_Q,884.16,18.74,0.0,0.0,1406,1406,2023-06-27 12:00:14.110031,2023-06-27 12:00:14.110031,f
2965,3764,2023-06-15,PAYMENT_Q,2000.0,0.0,0.0,0.0,1406,1406,2023-06-27 12:11:44.869824,2023-06-27 12:11:44.869824,f
2966,3765,2023-06-12,PAYMENT_Q,10000.0,0.0,0.0,0.0,1406,1406,2023-06-27 12:13:45.157313,2023-06-27 12:13:45.157313,f
2967,3766,2023-06-12,PAYMENT_Q,1905.29,0.0,0.0,0.0,1406,1406,2023-06-27 12:15:33.688594,2023-06-27 12:15:33.688594,f
2968,3767,2023-06-12,PAYMENT_Q,15000.0,0.0,0.0,0.0,1406,1406,2023-06-27 13:28:20.734284,2023-06-27 13:28:20.734284,f
2970,3769,2023-06-12,PAYMENT_Q,15000.0,0.0,0.0,0.0,1406,1406,2023-06-27 13:41:05.165903,2023-06-27 13:41:05.165903,f
2971,3770,2023-06-15,PAYMENT_Q,2500.0,0.0,0.0,0.0,1406,1406,2023-06-27 13:42:50.621854,2023-06-27 13:42:50.621854,f
2972,3768,2023-06-15,PAYMENT_Q,3500.0,0.0,0.0,0.0,1406,1406,2023-06-27 13:43:12.098453,2023-06-27 13:43:12.098453,f
2974,3772,2023-06-14,PAYMENT_Q,143.43,0.0,0.0,0.0,1406,1406,2023-06-27 13:50:59.163555,2023-06-27 13:50:59.163555,f
2975,3773,2023-06-13,PAYMENT_Q,880.0,0.0,0.0,0.0,1406,1406,2023-06-27 13:53:21.972667,2023-06-27 13:53:21.972667,f
2976,3775,2023-06-13,PAYMENT_Q,330.0,0.0,0.0,0.0,1406,1406,2023-06-27 13:57:56.114806,2023-06-27 13:57:56.114806,f
2977,3776,2023-06-14,PAYMENT_Q,300.0,0.0,0.0,0.0,1406,1406,2023-06-27 14:01:36.602333,2023-06-27 14:01:36.602333,f
2978,3777,2023-06-15,PAYMENT_Q,2300.0,0.0,0.0,0.0,1406,1406,2023-06-27 14:05:51.026496,2023-06-27 14:05:51.026496,f
2979,3778,2023-06-15,PAYMENT_Q,589.64,0.0,0.0,0.0,1406,1406,2023-06-27 14:07:18.006898,2023-06-27 14:07:18.006898,f
2980,3783,2023-06-15,PAYMENT_Q,48.15,0.0,0.0,0.0,1406,1406,2023-06-27 14:09:17.01365,2023-06-27 14:09:17.01365,f
2981,3784,2023-06-15,PAYMENT_Q,320.16,0.0,0.0,0.0,1406,1406,2023-06-27 14:35:48.722154,2023-06-27 14:35:48.722154,f
2982,3771,2023-06-15,PAYMENT_Q,252.9,2.9,0.0,0.0,1406,1406,2023-06-27 14:37:42.715894,2023-06-27 14:37:42.715894,f
2983,3785,2023-06-15,PAYMENT_Q,515.84,0.0,0.0,0.0,1406,1406,2023-06-27 14:39:08.414027,2023-06-27 14:39:08.414027,f
2984,3786,2023-06-15,PAYMENT_Q,220.9,0.0,0.0,0.0,1406,1406,2023-06-27 14:40:45.238733,2023-06-27 14:40:45.238733,f
2985,3787,2023-06-15,PAYMENT_Q,389.25,0.0,0.0,0.0,1406,1406,2023-06-27 14:48:42.33984,2023-06-27 14:48:42.33984,f
2986,3788,2023-06-16,PAYMENT_Q,187.0,0.0,0.0,0.0,1406,1406,2023-06-27 14:50:28.794651,2023-06-27 14:50:28.794651,f
2987,3789,2023-06-27,PAYMENT_Q,2343.61,0.0,0.0,0.0,1406,1406,2023-06-27 14:53:29.023492,2023-06-27 14:53:29.023492,f
2988,3790,2023-06-27,PAYMENT_Q,4064.73,0.0,0.0,0.0,1406,1406,2023-06-27 15:06:07.346068,2023-06-27 15:06:07.346068,f
2989,3791,2023-06-27,PAYMENT_Q,2214.92,0.0,0.0,0.0,1406,1406,2023-06-27 15:07:54.906753,2023-06-27 15:07:54.906753,f
2990,3792,2023-06-27,PAYMENT_Q,13051.85,0.0,0.0,0.0,1406,1406,2023-06-27 15:09:04.028787,2023-06-27 15:09:04.028787,f
2991,3793,2023-06-19,PAYMENT_Q,568.97,0.0,0.0,0.0,1406,1406,2023-06-27 15:12:41.966177,2023-06-27 15:12:41.966177,f
2992,3794,2023-06-19,PAYMENT_Q,180.0,0.0,0.0,0.0,1406,1406,2023-06-27 15:14:21.963296,2023-06-27 15:14:21.963296,f
2993,3795,2023-06-19,PAYMENT_Q,11369.89,0.0,0.0,0.0,1406,1406,2023-06-27 15:15:38.114176,2023-06-27 15:15:38.114176,f
2994,3797,2023-06-19,PAYMENT_Q,390.0,0.0,0.0,0.0,1406,1406,2023-06-27 15:17:42.588058,2023-06-27 15:17:42.588058,f
2995,3798,2023-06-19,PAYMENT_Q,9000.0,0.0,0.0,0.0,1406,1406,2023-06-27 15:57:36.096398,2023-06-27 15:57:36.096398,f
2996,3799,2023-06-19,PAYMENT_Q,2120.83,0.0,0.0,0.0,1406,1406,2023-06-27 15:59:27.067996,2023-06-27 15:59:27.067996,f
2997,3800,2023-06-21,PAYMENT_Q,158.99,0.0,0.0,0.0,1406,1406,2023-06-27 16:02:29.654904,2023-06-27 16:02:29.654904,f
2998,3801,2023-06-21,PAYMENT_Q,249.97,0.0,0.0,0.0,1406,1406,2023-06-27 16:06:08.946232,2023-06-27 16:06:08.946232,f
2999,3802,2023-06-20,PAYMENT_Q,23594.53,0.0,0.0,0.0,1406,1406,2023-06-27 16:27:00.270573,2023-06-27 16:27:00.270573,f
3000,3803,2023-06-20,PAYMENT_Q,12520.5,0.0,0.0,0.0,1406,1406,2023-06-27 16:31:41.539295,2023-06-27 16:31:41.539295,f
3001,3804,2023-06-20,PAYMENT_Q,456.5,0.0,0.0,0.0,1406,1406,2023-06-27 16:36:24.247697,2023-06-27 16:36:24.247697,f
3002,3805,2023-06-20,PAYMENT_Q,1962.13,0.0,0.0,0.0,1406,1406,2023-06-27 16:42:13.325355,2023-06-27 16:42:13.325355,f
3003,3806,2023-06-20,PAYMENT_Q,599.0,0.0,0.0,0.0,1406,1406,2023-06-27 16:44:12.476211,2023-06-27 16:44:12.476211,f
3004,3807,2023-06-20,PAYMENT_Q,523.13,0.0,0.0,0.0,1406,1406,2023-06-27 16:53:20.301774,2023-06-27 16:53:20.301774,f
3005,3808,2023-06-20,PAYMENT_Q,147.26,0.0,0.0,0.0,1406,1406,2023-06-27 16:54:57.038092,2023-06-27 16:54:57.038092,f
3006,3809,2023-06-20,PAYMENT_Q,168.75,0.0,0.0,0.0,1406,1406,2023-06-27 16:59:33.801316,2023-06-27 16:59:33.801316,f
3007,3810,2023-06-20,PAYMENT_Q,95.02,0.0,0.0,0.0,1406,1406,2023-06-27 17:02:33.109382,2023-06-27 17:02:33.109382,f
3008,3811,2023-06-20,PAYMENT_Q,63.14,0.0,0.0,0.0,1406,1406,2023-06-27 17:08:20.964686,2023-06-27 17:08:20.964686,f
3009,3812,2023-06-20,PAYMENT_Q,136.12,0.0,0.0,0.0,1406,1406,2023-06-27 17:10:01.137246,2023-06-27 17:10:01.137246,f
3010,3813,2023-06-20,PAYMENT_Q,93.74,0.0,0.0,0.0,1406,1406,2023-06-27 17:11:41.299391,2023-06-27 17:11:41.299391,f
3011,3814,2023-06-20,PAYMENT_Q,93.74,0.0,0.0,0.0,1406,1406,2023-06-27 17:16:47.341131,2023-06-27 17:16:47.341131,f
3012,3815,2023-06-20,PAYMENT_Q,98.88,0.0,0.0,0.0,1406,1406,2023-06-27 17:19:03.234127,2023-06-27 17:19:03.234127,f
3013,3816,2023-06-20,PAYMENT_Q,180.0,0.0,0.0,0.0,1406,1406,2023-06-27 17:25:01.108842,2023-06-27 17:25:01.108842,f
3014,3817,2023-06-20,PAYMENT_Q,149.9,0.0,0.0,0.0,1406,1406,2023-06-27 17:27:57.745947,2023-06-27 17:27:57.745947,f
3015,3824,2023-06-22,PAYMENT_Q,1110.81,0.0,0.0,0.0,1406,1406,2023-06-28 14:09:32.63975,2023-06-28 14:09:32.63975,f
3016,3822,2023-06-28,PAYMENT_Q,2050.0,0.0,0.0,0.0,1406,1406,2023-06-28 14:09:52.790134,2023-06-28 14:09:52.790134,f
3017,3825,2023-06-22,PAYMENT_Q,1802.36,0.0,0.0,0.0,1406,1406,2023-06-28 14:12:11.25079,2023-06-28 14:12:11.25079,f
3018,3826,2023-06-22,PAYMENT_Q,6917.22,0.0,0.0,0.0,1406,1406,2023-06-28 14:13:51.872134,2023-06-28 14:13:51.872134,f
3019,3827,2023-06-22,PAYMENT_Q,9776.14,0.0,0.0,0.0,1406,1406,2023-06-28 14:15:31.191495,2023-06-28 14:15:31.191495,f
3020,3828,2023-06-22,PAYMENT_Q,15332.57,0.0,0.0,0.0,1406,1406,2023-06-28 14:16:46.141022,2023-06-28 14:16:46.141022,f
3021,3829,2023-06-22,PAYMENT_Q,10469.45,0.0,0.0,0.0,1406,1406,2023-06-28 14:17:56.585794,2023-06-28 14:17:56.585794,f
3022,3830,2023-06-22,PAYMENT_Q,1003.36,0.0,0.0,0.0,1406,1406,2023-06-28 14:19:44.248746,2023-06-28 14:19:44.248746,f
3023,3831,2023-06-22,PAYMENT_Q,150.85,0.0,0.0,0.0,1406,1406,2023-06-28 14:50:05.362555,2023-06-28 14:50:05.362555,f
3024,3832,2023-06-22,PAYMENT_Q,128.72,0.0,0.0,0.0,1406,1406,2023-06-28 14:51:50.695445,2023-06-28 14:51:50.695445,f
3025,3833,2023-06-22,PAYMENT_Q,62.33,0.0,0.0,0.0,1406,1406,2023-06-28 15:33:22.754613,2023-06-28 15:33:22.754613,f
3026,3834,2023-06-22,PAYMENT_Q,128.72,0.0,0.0,0.0,1406,1406,2023-06-28 15:34:54.061603,2023-06-28 15:34:54.061603,f
3027,3835,2023-06-22,PAYMENT_Q,84.46,0.0,0.0,0.0,1406,1406,2023-06-28 15:40:38.167606,2023-06-28 15:40:38.167606,f
3028,3836,2023-06-22,PAYMENT_Q,84.46,0.0,0.0,0.0,1406,1406,2023-06-28 15:41:56.083079,2023-06-28 15:41:56.083079,f
3029,3837,2023-06-22,PAYMENT_Q,750.0,0.0,0.0,0.0,1406,1406,2023-06-28 15:43:38.404228,2023-06-28 15:43:38.404228,f
3030,3838,2023-06-23,PAYMENT_Q,11997.6,0.0,0.0,0.0,1406,1406,2023-06-28 15:46:11.73505,2023-06-28 15:46:11.73505,f
3031,3839,2023-06-23,PAYMENT_Q,140.0,0.0,0.0,0.0,1406,1406,2023-06-28 15:50:43.510785,2023-06-28 15:50:43.510785,f
3032,3840,2023-06-23,PAYMENT_Q,444.69,0.0,0.0,0.0,1406,1406,2023-06-28 16:01:19.335789,2023-06-28 16:01:19.335789,f
3033,3841,2023-06-23,PAYMENT_Q,42.66,0.0,0.0,0.0,1406,1406,2023-06-28 16:04:08.260363,2023-06-28 16:04:08.260363,f
3034,3847,2023-06-26,PAYMENT_Q,575.1,0.0,0.0,0.0,1406,1406,2023-06-28 16:35:08.716071,2023-06-28 16:35:08.716071,f
3035,3848,2023-06-26,PAYMENT_Q,2175.21,0.0,0.0,0.0,1406,1406,2023-06-28 16:37:22.732843,2023-06-28 16:37:22.732843,f
3036,3849,2023-06-26,PAYMENT_Q,2719.01,0.0,0.0,0.0,1406,1406,2023-06-28 16:41:53.045845,2023-06-28 16:41:53.045845,f
3037,3850,2023-06-26,PAYMENT_Q,358.48,0.0,0.0,0.0,1406,1406,2023-06-28 16:50:22.965359,2023-06-28 16:50:22.965359,f
3038,3851,2023-06-26,PAYMENT_Q,2108.98,0.0,0.0,0.0,1406,1406,2023-06-28 17:08:03.808735,2023-06-28 17:08:03.808735,f
3039,3853,2023-06-26,PAYMENT_Q,544.1,0.0,0.0,0.0,1406,1406,2023-06-29 10:51:02.426889,2023-06-29 10:51:02.426889,f
3041,3854,2023-06-26,PAYMENT_Q,179.02,0.0,0.0,0.0,1406,1406,2023-06-29 10:54:10.774691,2023-06-29 10:54:10.774691,f
3042,3855,2023-06-26,PAYMENT_Q,384.38,0.0,0.0,0.0,1406,1406,2023-06-29 10:54:33.676028,2023-06-29 10:54:33.676028,f
3043,3852,2023-06-29,PAYMENT_Q,1000.0,0.0,0.0,0.0,1406,1406,2023-06-29 10:56:50.06116,2023-06-29 10:56:50.06116,f
3044,3857,2023-06-28,PAYMENT_Q,7000.0,0.0,0.0,0.0,1406,1406,2023-06-29 14:41:03.443912,2023-06-29 14:41:03.443912,f
3045,3319,2023-07-06,PAYMENT_Q,76.09,0.0,0.0,0.0,1406,1406,2023-07-07 10:30:43.489055,2023-07-07 10:30:43.489055,f
3046,3418,2023-07-06,PAYMENT_Q,76.09,0.0,0.0,0.0,1406,1406,2023-07-07 10:31:36.927455,2023-07-07 10:31:36.927455,f
3047,3662,2023-07-06,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-07 10:32:46.005821,2023-07-07 10:32:46.005821,f
3048,3675,2023-07-06,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-07 10:34:03.122479,2023-07-07 10:34:03.122479,f
3049,3674,2023-07-06,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-07 10:34:42.949795,2023-07-07 10:34:42.949795,f
3050,3672,2023-07-06,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-07 10:35:12.831792,2023-07-07 10:35:12.831792,f
3051,3673,2023-07-06,PAYMENT_Q,144.34,0.0,0.0,0.0,1406,1406,2023-07-07 10:35:51.018896,2023-07-07 10:35:51.018896,f
3052,3685,2023-07-06,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-07 10:36:35.790671,2023-07-07 10:36:35.790671,f
3053,3676,2023-07-06,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-07 10:36:58.123032,2023-07-07 10:36:58.123032,f
3054,3686,2023-07-06,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-07 10:37:30.663372,2023-07-07 10:37:30.663372,f
3055,3664,2023-07-06,PAYMENT_Q,360.85,0.0,0.0,0.0,1406,1406,2023-07-07 10:49:47.629776,2023-07-07 10:49:47.629776,f
3056,3683,2023-07-06,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-07 10:50:09.772723,2023-07-07 10:50:09.772723,f
3057,3681,2023-07-06,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-07 10:50:31.914605,2023-07-07 10:50:31.914605,f
3058,3678,2023-07-06,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-07 10:50:59.631652,2023-07-07 10:50:59.631652,f
3059,3687,2023-07-06,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-07 10:51:33.975048,2023-07-07 10:51:33.975048,f
3060,3677,2023-07-06,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-07 10:51:56.78837,2023-07-07 10:51:56.78837,f
3061,3666,2023-07-06,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-07 10:52:40.920952,2023-07-07 10:52:40.920952,f
3062,3667,2023-07-06,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-07 10:53:01.811228,2023-07-07 10:53:01.811228,f
3063,3668,2023-07-06,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-07 10:53:25.793612,2023-07-07 10:53:25.793612,f
3064,3669,2023-07-06,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-07 10:53:52.263798,2023-07-07 10:53:52.263798,f
3065,3670,2023-07-06,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-07 10:54:25.739092,2023-07-07 10:54:25.739092,f
3066,3569,2023-07-11,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-12 14:08:18.976545,2023-07-12 14:08:18.976545,f
3067,3570,2023-07-11,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-12 14:08:44.987761,2023-07-12 14:08:44.987761,f
3068,3572,2023-07-11,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-12 14:09:11.800961,2023-07-12 14:09:11.800961,f
3069,3568,2023-07-11,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-12 14:09:44.456956,2023-07-12 14:09:44.456956,f
3070,3422,2023-07-11,PAYMENT_Q,76.09,0.0,0.0,0.0,1406,1406,2023-07-12 14:10:35.398196,2023-07-12 14:10:35.398196,f
3071,3413,2023-07-11,PAYMENT_Q,76.09,0.0,0.0,0.0,1406,1406,2023-07-12 14:10:57.827922,2023-07-12 14:10:57.827922,f
3072,3466,2023-07-11,PAYMENT_Q,76.09,0.0,0.0,0.0,1406,1406,2023-07-12 14:11:20.787513,2023-07-12 14:11:20.787513,f
3073,3253,2023-07-11,PAYMENT_Q,76.09,0.0,0.0,0.0,1406,1406,2023-07-12 14:11:44.681773,2023-07-12 14:11:44.681773,f
3074,3581,2023-07-11,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-12 14:12:18.219679,2023-07-12 14:12:18.219679,f
3075,3445,2023-07-11,PAYMENT_Q,380.45,0.0,0.0,0.0,1406,1406,2023-07-12 14:12:42.496647,2023-07-12 14:12:42.496647,f
3076,3406,2023-07-11,PAYMENT_Q,76.09,0.0,0.0,0.0,1406,1406,2023-07-12 14:13:04.475484,2023-07-12 14:13:04.475484,f
3077,3389,2023-07-11,PAYMENT_Q,76.09,0.0,0.0,0.0,1406,1406,2023-07-12 14:13:33.978249,2023-07-12 14:13:33.978249,f
3078,3333,2023-07-11,PAYMENT_Q,76.09,0.0,0.0,0.0,1406,1406,2023-07-12 14:14:00.347374,2023-07-12 14:14:00.347374,f
3079,3249,2023-07-11,PAYMENT_Q,152.18,0.0,0.0,0.0,1406,1406,2023-07-12 14:14:32.732846,2023-07-12 14:14:32.732846,f
3080,3781,2023-07-11,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-12 14:14:59.637024,2023-07-12 14:14:59.637024,f
3081,3575,2023-07-11,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-12 14:15:22.466293,2023-07-12 14:15:22.466293,f
3082,3444,2023-07-11,PAYMENT_Q,380.45,0.0,0.0,0.0,1406,1406,2023-07-12 14:16:38.905353,2023-07-12 14:16:38.905353,f
3083,3405,2023-07-11,PAYMENT_Q,76.09,0.0,0.0,0.0,1406,1406,2023-07-12 14:17:05.433573,2023-07-12 14:17:05.433573,f
3084,3388,2023-07-11,PAYMENT_Q,76.09,0.0,0.0,0.0,1406,1406,2023-07-12 14:17:44.388819,2023-07-12 14:17:44.388819,f
3085,3248,2023-07-11,PAYMENT_Q,76.09,0.0,0.0,0.0,1406,1406,2023-07-12 14:18:09.408304,2023-07-12 14:18:09.408304,f
3086,3580,2023-07-11,PAYMENT_Q,72.17,0.0,0.0,0.0,1406,1406,2023-07-12 14:18:34.618376,2023-07-12 14:18:34.618376,f
